DisputeId,Transactions,OpenedAt,ResolvedAt,ReasonCode,State,Outcome,DisputedAmount
2799,626439,2026-03-04T10:55:33Z,2026-04-16T10:55:33Z,FRAUD,RESOLVED,MERCHANT_WON,40.01
2800,489239,2026-02-28T19:13:47Z,,FRAUD,UNDER_REVIEW,,20.16
2801,730142,2026-03-18T13:00:24Z,,NOT_RECEIVED,UNDER_REVIEW,,11.58
2802,295566,2026-03-06T02:46:55Z,2026-03-23T02:46:55Z,DUPLICATE,RESOLVED,MERCHANT_WON,8.62
2803,156117,2026-02-12T14:44:56Z,2026-03-04T14:44:56Z,FRAUD,RESOLVED,CUSTOMER_WON,13.76
2804,151463,2026-02-24T13:04:39Z,,NOT_RECEIVED,OPEN,,45.14
2805,102521,2026-01-28T10:16:48Z,2026-03-15T10:16:48Z,FRAUD,RESOLVED,MERCHANT_WON,34.88
2806,921376,2026-04-19T17:39:15Z,2026-04-25T17:39:15Z,FRAUD,RESOLVED,CUSTOMER_WON,8.15
2807,229412,2026-03-04T14:45:49Z,,NOT_RECEIVED,UNDER_REVIEW,,55.56
2808,59901,2026-02-12T19:38:13Z,2026-03-24T19:38:13Z,FRAUD,RESOLVED,MERCHANT_WON,60.18
2809,265201,2026-02-05T13:07:22Z,2026-02-13T13:07:22Z,FRAUD,RESOLVED,CUSTOMER_WON,97.96
2810,669281,2026-04-13T12:09:20Z,2026-06-07T12:09:20Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,55.51
2811,632475,2026-03-25T15:14:49Z,2026-05-14T15:14:49Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,10.93
2812,445296,2026-02-26T15:37:16Z,2026-04-01T15:37:16Z,FRAUD,RESOLVED,MERCHANT_WON,56.11
2813,138217,2026-02-26T12:22:57Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,18.45
2814,476863,2026-03-23T13:30:20Z,2026-05-13T13:30:20Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,45.25
2815,992983,2026-04-18T00:39:14Z,2026-06-16T00:39:14Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,77.29
2816,361068,2026-02-13T07:55:49Z,,NOT_RECEIVED,OPEN,,6.79
2817,694251,2026-04-02T20:03:53Z,2026-05-30T20:03:53Z,DUPLICATE,RESOLVED,CUSTOMER_WON,99.21
2818,214856,2026-02-26T08:44:32Z,2026-04-19T08:44:32Z,FRAUD,RESOLVED,CUSTOMER_WON,19.95
2819,127082,2026-02-07T23:58:33Z,,FRAUD,UNDER_REVIEW,,84.5
2820,399970,2026-03-03T11:16:44Z,2026-03-09T11:16:44Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,9.84
2821,173903,2026-02-27T03:37:08Z,2026-03-31T03:37:08Z,FRAUD,RESOLVED,MERCHANT_WON,16.23
2822,645729,2026-03-03T00:10:26Z,,NOT_RECEIVED,UNDER_REVIEW,,31.88
2823,417029,2026-02-10T21:59:10Z,,NOT_AS_DESCRIBED,OPEN,,34.41
2824,812820,2026-04-15T17:56:38Z,2026-04-25T17:56:38Z,DUPLICATE,RESOLVED,CUSTOMER_WON,15.6
2825,360547,2026-03-02T11:09:07Z,,FRAUD,OPEN,,7.45
2826,82300,2026-02-21T01:33:00Z,2026-04-16T01:33:00Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,6.68
2827,631985,2026-03-03T04:50:41Z,,DUPLICATE,OPEN,,16.87
2828,105575,2026-02-16T11:00:44Z,2026-04-05T11:00:44Z,FRAUD,RESOLVED,CUSTOMER_WON,10.08
2829,887409,2026-05-04T19:23:10Z,,FRAUD,UNDER_REVIEW,,16.22
2830,555993,2026-03-05T03:28:06Z,2026-05-04T03:28:06Z,FRAUD,RESOLVED,WITHDRAWN,22.41
2831,187542,2026-01-24T20:24:05Z,2026-02-28T20:24:05Z,DUPLICATE,RESOLVED,MERCHANT_WON,13.7
2832,378348,2026-02-11T13:52:38Z,2026-03-22T13:52:38Z,CANCELLED,RESOLVED,MERCHANT_WON,16.25
2833,803521,2026-04-02T19:27:08Z,2026-05-17T19:27:08Z,FRAUD,RESOLVED,CUSTOMER_WON,183.97
2834,762496,2026-04-07T20:44:30Z,,NOT_RECEIVED,UNDER_REVIEW,,15.78
2835,186061,2026-02-13T21:26:06Z,,NOT_RECEIVED,OPEN,,12.52
2836,71497,2026-02-16T18:17:45Z,2026-02-28T18:17:45Z,FRAUD,RESOLVED,CUSTOMER_WON,3.92
2837,33337,2026-02-18T10:32:47Z,,FRAUD,OPEN,,35.84
2838,764657,2026-04-20T02:07:07Z,2026-05-07T02:07:07Z,CANCELLED,RESOLVED,CUSTOMER_WON,10.11
2839,570979,2026-03-06T22:24:16Z,2026-04-23T22:24:16Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,14.33
2840,982489,2026-05-08T21:23:26Z,2026-06-04T21:23:26Z,FRAUD,RESOLVED,CUSTOMER_WON,20.04
2841,335235,2026-03-09T07:11:08Z,2026-03-30T07:11:08Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,10.41
2842,901457,2026-04-14T01:10:39Z,2026-04-19T01:10:39Z,FRAUD,RESOLVED,CUSTOMER_WON,36.24
2843,934590,2026-05-07T00:10:49Z,2026-07-02T00:10:49Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,24.52
2844,987464,2026-04-12T13:44:38Z,,NOT_AS_DESCRIBED,OPEN,,13.08
2845,74875,2026-01-21T17:18:58Z,,FRAUD,OPEN,,34.48
2846,221529,2026-02-15T04:03:29Z,2026-03-27T04:03:29Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,23.21
2847,63724,2026-02-05T21:28:47Z,,NOT_RECEIVED,UNDER_REVIEW,,29.81
2848,878945,2026-04-05T02:17:24Z,2026-06-01T02:17:24Z,FRAUD,RESOLVED,CUSTOMER_WON,34.17
2849,900510,2026-05-01T13:07:03Z,2026-06-19T13:07:03Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,29.7
2850,125916,2026-02-15T13:06:10Z,,NOT_AS_DESCRIBED,OPEN,,7.13
2851,507346,2026-03-25T00:57:03Z,,NOT_RECEIVED,UNDER_REVIEW,,30.59
2852,139547,2026-01-14T19:08:44Z,2026-02-07T19:08:44Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,24.24
2853,163891,2026-02-20T10:14:39Z,,FRAUD,OPEN,,19.15
2854,373728,2026-02-04T03:11:15Z,,FRAUD,UNDER_REVIEW,,18.34
2855,389393,2026-03-04T21:35:15Z,,NOT_AS_DESCRIBED,OPEN,,22.87
2856,563234,2026-03-24T07:41:18Z,2026-05-07T07:41:18Z,FRAUD,RESOLVED,MERCHANT_WON,12.57
2857,805050,2026-04-03T01:30:43Z,,FRAUD,OPEN,,44.3
2858,882464,2026-04-30T09:51:14Z,2026-06-28T09:51:14Z,FRAUD,RESOLVED,CUSTOMER_WON,3.47
2859,375090,2026-02-26T08:58:47Z,2026-04-03T08:58:47Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,34.08
2860,998739,2026-04-20T08:36:22Z,2026-05-23T08:36:22Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,13.89
2861,815317,2026-04-12T16:28:01Z,2026-05-17T16:28:01Z,FRAUD,RESOLVED,CUSTOMER_WON,10.65
2862,295263,2026-03-02T14:26:04Z,2026-03-12T14:26:04Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,11.22
2863,298023,2026-03-06T01:52:38Z,2026-03-16T01:52:38Z,DUPLICATE,RESOLVED,WITHDRAWN,16.11
2864,981745,2026-04-08T07:57:08Z,2026-05-10T07:57:08Z,FRAUD,RESOLVED,CHARGEBACK,77.74
2865,6170,2026-01-17T19:18:13Z,,NOT_RECEIVED,UNDER_REVIEW,,33.32
2866,676574,2026-04-09T16:35:27Z,2026-05-15T16:35:27Z,FRAUD,RESOLVED,CUSTOMER_WON,5.12
2867,420541,2026-03-16T00:31:16Z,2026-05-03T00:31:16Z,FRAUD,RESOLVED,CUSTOMER_WON,8.6
2868,606485,2026-03-05T22:25:04Z,2026-04-14T22:25:04Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,14.63
2869,622329,2026-03-09T21:55:04Z,2026-04-08T21:55:04Z,DUPLICATE,RESOLVED,WITHDRAWN,97.38
2870,513731,2026-03-16T21:28:01Z,2026-04-14T21:28:01Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,16.17
2871,349383,2026-02-02T11:49:46Z,,NOT_AS_DESCRIBED,OPEN,,68.85
2872,523246,2026-03-12T10:54:33Z,,NOT_RECEIVED,UNDER_REVIEW,,85.1
2873,813090,2026-03-22T06:28:57Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,3.17
2874,853603,2026-04-21T06:25:52Z,2026-05-15T06:25:52Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,11.31
2875,723678,2026-03-25T05:53:00Z,2026-05-17T05:53:00Z,FRAUD,RESOLVED,CUSTOMER_WON,25.81
2876,60898,2026-01-23T16:55:33Z,2026-02-27T16:55:33Z,FRAUD,RESOLVED,MERCHANT_WON,12.47
2877,297776,2026-02-05T03:42:07Z,2026-03-17T03:42:07Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,22.06
2878,98715,2026-02-04T18:47:14Z,,FRAUD,UNDER_REVIEW,,16.81
2879,950674,2026-04-07T21:20:24Z,2026-04-28T21:20:24Z,DUPLICATE,RESOLVED,MERCHANT_WON,51.61
2880,837529,2026-04-26T00:58:01Z,2026-06-10T00:58:01Z,FRAUD,RESOLVED,MERCHANT_WON,60.08
2881,655004,2026-03-20T12:03:13Z,2026-04-04T12:03:13Z,FRAUD,RESOLVED,MERCHANT_WON,26.83
2882,562421,2026-03-10T10:26:55Z,2026-03-15T10:26:55Z,FRAUD,RESOLVED,WITHDRAWN,19.62
2883,815064,2026-04-25T13:46:42Z,,FRAUD,OPEN,,14.27
2884,854551,2026-04-06T02:19:35Z,2026-06-03T02:19:35Z,DUPLICATE,RESOLVED,CUSTOMER_WON,10.01
2885,469336,2026-03-25T13:38:58Z,2026-04-18T13:38:58Z,FRAUD,RESOLVED,CUSTOMER_WON,29.3
2886,105990,2026-02-09T09:31:59Z,2026-02-26T09:31:59Z,DUPLICATE,RESOLVED,MERCHANT_WON,10.73
2887,207743,2026-02-27T10:54:46Z,2026-03-18T10:54:46Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,14.48
2888,865440,2026-05-01T14:47:24Z,2026-06-14T14:47:24Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,16.53
2889,318851,2026-02-22T01:42:39Z,2026-03-12T01:42:39Z,FRAUD,RESOLVED,WITHDRAWN,15.92
2890,763575,2026-04-05T08:12:01Z,2026-05-26T08:12:01Z,FRAUD,RESOLVED,CUSTOMER_WON,10.98
2891,577642,2026-03-05T07:03:19Z,2026-04-15T07:03:19Z,FRAUD,RESOLVED,CUSTOMER_WON,26.19
2892,223937,2026-03-03T01:31:53Z,2026-03-13T01:31:53Z,FRAUD,RESOLVED,WITHDRAWN,8.54
2893,449127,2026-02-25T02:23:48Z,,DUPLICATE,OPEN,,3.71
2894,97198,2026-02-08T21:00:33Z,2026-04-07T21:00:33Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,16.98
2895,680720,2026-04-13T09:46:33Z,,NOT_RECEIVED,UNDER_REVIEW,,108.01
2896,62320,2026-01-21T06:25:25Z,2026-03-09T06:25:25Z,DUPLICATE,RESOLVED,CUSTOMER_WON,12.1
2897,329256,2026-03-05T11:13:56Z,2026-04-01T11:13:56Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,11.3
2898,525876,2026-02-25T22:46:54Z,2026-03-26T22:46:54Z,FRAUD,RESOLVED,MERCHANT_WON,148.21
2899,358961,2026-03-09T23:11:04Z,2026-03-16T23:11:04Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,160.13
2900,716674,2026-04-17T04:11:37Z,,NOT_RECEIVED,OPEN,,91.03
2901,230770,2026-02-20T03:57:50Z,2026-04-19T03:57:50Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,8.52
2902,114757,2026-02-07T01:19:08Z,,NOT_RECEIVED,UNDER_REVIEW,,14.51
2903,337170,2026-02-27T18:40:33Z,2026-04-12T18:40:33Z,NOT_AS_DESCRIBED,RESOLVED,CHARGEBACK,10.99
2904,903893,2026-04-13T17:43:05Z,2026-05-25T17:43:05Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,4.41
2905,649878,2026-03-08T13:56:16Z,2026-04-21T13:56:16Z,FRAUD,RESOLVED,CUSTOMER_WON,17.51
2906,806495,2026-03-22T17:14:09Z,2026-05-11T17:14:09Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,99.98
2907,226885,2026-01-28T20:35:01Z,2026-02-13T20:35:01Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,11.06
2908,775607,2026-04-22T17:32:41Z,2026-05-10T17:32:41Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,7.78
2909,822334,2026-04-10T05:21:11Z,2026-06-08T05:21:11Z,FRAUD,RESOLVED,CHARGEBACK,2.05
2910,193957,2026-01-30T21:20:25Z,2026-02-03T21:20:25Z,CANCELLED,RESOLVED,CUSTOMER_WON,50.92
2911,61446,2026-02-15T07:16:14Z,2026-03-26T07:16:14Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,7.93
2912,643765,2026-03-22T06:41:01Z,,FRAUD,UNDER_REVIEW,,64.97
2913,354898,2026-03-03T12:39:00Z,2026-03-27T12:39:00Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,15.85
2914,837091,2026-04-26T04:25:23Z,2026-06-19T04:25:23Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,14.74
2915,159404,2026-02-20T14:26:16Z,2026-03-24T14:26:16Z,FRAUD,RESOLVED,CUSTOMER_WON,13.39
2916,169778,2026-02-12T06:22:54Z,2026-04-10T06:22:54Z,FRAUD,RESOLVED,CUSTOMER_WON,10.88
2917,131964,2026-01-18T23:33:19Z,2026-02-05T23:33:19Z,FRAUD,RESOLVED,CUSTOMER_WON,24.36
2918,507225,2026-03-14T05:35:56Z,2026-05-12T05:35:56Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,135.06
2919,730435,2026-04-18T13:41:42Z,2026-04-23T13:41:42Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,39.0
2920,974798,2026-05-05T16:29:57Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,23.16
2921,513790,2026-02-20T20:40:05Z,2026-03-02T20:40:05Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,8.56
2922,886243,2026-03-27T07:05:30Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,8.68
2923,363263,2026-02-14T15:48:15Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,55.26
2924,67670,2026-02-01T05:00:22Z,2026-02-24T05:00:22Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,30.17
2925,383107,2026-03-04T05:42:48Z,2026-03-29T05:42:48Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,24.58
2926,269171,2026-01-29T12:33:44Z,2026-03-18T12:33:44Z,FRAUD,RESOLVED,CUSTOMER_WON,35.36
2927,725153,2026-04-13T18:14:59Z,2026-05-21T18:14:59Z,CANCELLED,RESOLVED,CUSTOMER_WON,10.89
2928,380100,2026-02-19T21:52:31Z,2026-03-26T21:52:31Z,FRAUD,RESOLVED,MERCHANT_WON,31.32
2929,163946,2026-01-30T11:42:13Z,,NOT_AS_DESCRIBED,OPEN,,20.11
2930,179772,2026-01-27T02:02:16Z,2026-03-01T02:02:16Z,FRAUD,RESOLVED,CUSTOMER_WON,6.39
2931,844033,2026-03-21T15:53:32Z,,NOT_RECEIVED,UNDER_REVIEW,,18.74
2932,551917,2026-03-29T13:46:44Z,,NOT_AS_DESCRIBED,OPEN,,131.85
2933,867980,2026-04-29T06:56:23Z,2026-06-05T06:56:23Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,172.55
2934,469847,2026-02-18T01:48:54Z,2026-02-26T01:48:54Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,44.27
2935,644711,2026-03-24T23:03:47Z,,DUPLICATE,OPEN,,35.99
2936,86518,2026-02-04T08:03:13Z,2026-03-09T08:03:13Z,FRAUD,RESOLVED,MERCHANT_WON,33.64
2937,340499,2026-02-03T19:28:44Z,2026-03-17T19:28:44Z,FRAUD,RESOLVED,MERCHANT_WON,13.89
2938,516609,2026-03-16T08:11:32Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,44.5
2939,52595,2026-02-03T12:21:36Z,,DUPLICATE,UNDER_REVIEW,,56.98
2940,612003,2026-03-06T04:37:33Z,,NOT_RECEIVED,UNDER_REVIEW,,24.88
2941,817625,2026-03-28T11:05:56Z,2026-04-25T11:05:56Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,34.17
2942,123879,2026-02-18T04:09:10Z,2026-03-20T04:09:10Z,FRAUD,RESOLVED,CUSTOMER_WON,6.97
2943,987826,2026-05-01T05:00:51Z,,DUPLICATE,OPEN,,11.83
2944,148895,2026-01-22T04:27:17Z,2026-01-26T04:27:17Z,FRAUD,RESOLVED,CUSTOMER_WON,29.83
2945,673727,2026-04-16T02:02:05Z,2026-04-29T02:02:05Z,FRAUD,RESOLVED,MERCHANT_WON,19.0
2946,900235,2026-03-25T16:26:55Z,,DUPLICATE,OPEN,,21.25
2947,30761,2026-01-28T01:47:44Z,,FRAUD,OPEN,,51.72
2948,500290,2026-03-14T15:27:13Z,,FRAUD,UNDER_REVIEW,,20.23
2949,416513,2026-03-01T03:19:58Z,,NOT_RECEIVED,OPEN,,11.65
2950,308185,2026-02-27T01:43:55Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,9.55
2951,647948,2026-04-09T05:42:33Z,,FRAUD,OPEN,,45.78
2952,248775,2026-02-25T10:44:55Z,2026-03-25T10:44:55Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,19.03
2953,735650,2026-03-22T14:27:38Z,,NOT_RECEIVED,UNDER_REVIEW,,44.74
2954,421388,2026-03-20T16:30:12Z,2026-04-23T16:30:12Z,FRAUD,RESOLVED,CHARGEBACK,8.8
2955,295755,2026-02-14T04:25:09Z,2026-02-22T04:25:09Z,CANCELLED,RESOLVED,CUSTOMER_WON,27.41
2956,48412,2026-02-03T20:44:36Z,,NOT_RECEIVED,OPEN,,7.86
2957,188322,2026-02-13T12:01:38Z,2026-02-18T12:01:38Z,FRAUD,RESOLVED,MERCHANT_WON,46.66
2958,498152,2026-02-26T17:54:37Z,2026-04-03T17:54:37Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,12.74
2959,139640,2026-01-24T04:18:49Z,,NOT_RECEIVED,UNDER_REVIEW,,8.93
2960,675841,2026-03-08T10:17:58Z,2026-04-23T10:17:58Z,FRAUD,RESOLVED,WITHDRAWN,70.7
2961,558455,2026-03-21T16:12:11Z,2026-05-19T16:12:11Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,3.39
2962,169449,2026-02-07T08:55:19Z,2026-03-23T08:55:19Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,44.88
2963,508210,2026-02-16T20:13:24Z,,NOT_RECEIVED,OPEN,,6.67
2964,87441,2026-01-14T21:15:13Z,2026-03-15T21:15:13Z,CANCELLED,RESOLVED,MERCHANT_WON,39.91
2965,257357,2026-03-08T01:19:26Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,70.93
2966,872649,2026-04-16T09:40:54Z,2026-06-11T09:40:54Z,FRAUD,RESOLVED,CUSTOMER_WON,33.82
2967,186511,2026-01-19T05:02:09Z,2026-03-01T05:02:09Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,50.12
2968,294505,2026-02-14T09:57:46Z,,NOT_RECEIVED,OPEN,,14.56
2969,960970,2026-04-25T08:04:30Z,2026-06-22T08:04:30Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,99.7
2970,258541,2026-02-25T19:22:13Z,2026-03-08T19:22:13Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,23.41
2971,197015,2026-01-21T02:01:49Z,2026-02-28T02:01:49Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,11.15
2972,305584,2026-03-08T06:41:57Z,,FRAUD,UNDER_REVIEW,,21.7
2973,850880,2026-04-05T10:42:21Z,,FRAUD,UNDER_REVIEW,,38.68
2974,447844,2026-02-21T05:22:54Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,5.3
2975,603875,2026-03-25T05:32:41Z,2026-05-22T05:32:41Z,FRAUD,RESOLVED,MERCHANT_WON,31.84
2976,646910,2026-04-12T23:50:48Z,2026-05-25T23:50:48Z,FRAUD,RESOLVED,MERCHANT_WON,38.54
2977,942611,2026-04-12T13:02:24Z,2026-04-21T13:02:24Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,8.78
2978,127770,2026-02-15T13:21:16Z,,FRAUD,UNDER_REVIEW,,3.38
2979,716315,2026-04-01T04:10:30Z,2026-04-29T04:10:30Z,CANCELLED,RESOLVED,WITHDRAWN,17.2
2980,298996,2026-02-16T22:16:16Z,2026-03-27T22:16:16Z,DUPLICATE,RESOLVED,MERCHANT_WON,13.85
2981,639044,2026-04-10T04:27:05Z,2026-05-17T04:27:05Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,9.02
2982,365294,2026-03-17T18:42:06Z,2026-05-08T18:42:06Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,14.81
2983,509979,2026-03-12T23:09:15Z,2026-04-04T23:09:15Z,FRAUD,RESOLVED,CUSTOMER_WON,44.9
2984,352350,2026-03-04T06:47:33Z,,NOT_RECEIVED,UNDER_REVIEW,,13.67
2985,100037,2026-02-09T05:16:17Z,2026-03-14T05:16:17Z,FRAUD,RESOLVED,CUSTOMER_WON,18.73
2986,740457,2026-04-05T11:49:38Z,2026-05-13T11:49:38Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,19.7
2987,115553,2026-02-10T02:07:21Z,,FRAUD,OPEN,,18.72
2988,933403,2026-04-24T11:33:24Z,,FRAUD,UNDER_REVIEW,,3.44
2989,584612,2026-02-28T01:51:44Z,2026-03-12T01:51:44Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,21.33
2990,162039,2026-01-20T23:57:23Z,2026-03-10T23:57:23Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,5.6
2991,420602,2026-03-16T11:38:35Z,,DUPLICATE,OPEN,,28.99
2992,164463,2026-01-26T04:54:43Z,,NOT_RECEIVED,OPEN,,66.14
2993,612371,2026-03-16T15:15:42Z,,NOT_AS_DESCRIBED,OPEN,,172.46
2994,750111,2026-04-13T02:50:56Z,2026-05-31T02:50:56Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,38.87
2995,994752,2026-04-17T09:33:20Z,,FRAUD,OPEN,,25.77
2996,488825,2026-03-18T18:02:48Z,2026-05-11T18:02:48Z,FRAUD,RESOLVED,CUSTOMER_WON,57.95
2997,131753,2026-02-01T19:00:55Z,2026-03-30T19:00:55Z,FRAUD,RESOLVED,CUSTOMER_WON,10.23
2998,175558,2026-02-28T07:20:13Z,,NOT_RECEIVED,UNDER_REVIEW,,34.85
2999,764536,2026-03-15T13:14:01Z,2026-03-30T13:14:01Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,9.1
3000,22685,2026-02-09T15:13:49Z,,FRAUD,OPEN,,12.21
3001,959152,2026-05-05T14:02:36Z,2026-05-29T14:02:36Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,13.4
3002,218513,2026-03-07T07:24:43Z,2026-05-06T07:24:43Z,FRAUD,RESOLVED,CUSTOMER_WON,179.87
3003,41610,2026-02-15T10:43:11Z,2026-03-28T10:43:11Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,14.1
3004,294187,2026-03-01T00:27:10Z,2026-04-02T00:27:10Z,FRAUD,RESOLVED,CUSTOMER_WON,35.57
3005,528616,2026-02-26T23:38:39Z,2026-04-06T23:38:39Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,27.76
3006,814414,2026-04-11T07:14:12Z,,NOT_RECEIVED,OPEN,,33.19
3007,804390,2026-03-22T12:00:38Z,2026-05-05T12:00:38Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,16.15
3008,78006,2026-02-09T05:01:33Z,2026-04-01T05:01:33Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,79.2
3009,204029,2026-02-16T17:52:31Z,2026-04-13T17:52:31Z,FRAUD,RESOLVED,CUSTOMER_WON,8.04
3010,488528,2026-03-27T16:34:53Z,2026-05-18T16:34:53Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,68.33
3011,275481,2026-02-23T13:45:23Z,2026-04-18T13:45:23Z,DUPLICATE,RESOLVED,CUSTOMER_WON,20.66
3012,354369,2026-03-02T23:18:40Z,2026-03-19T23:18:40Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,25.84
3013,470507,2026-02-25T21:03:45Z,2026-04-01T21:03:45Z,FRAUD,RESOLVED,WITHDRAWN,56.89
3014,670151,2026-03-23T08:49:39Z,,NOT_RECEIVED,UNDER_REVIEW,,17.36
3015,605526,2026-04-06T20:04:38Z,2026-04-11T20:04:38Z,CANCELLED,RESOLVED,MERCHANT_WON,39.24
3016,363871,2026-02-06T06:24:48Z,2026-03-22T06:24:48Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,9.58
3017,140993,2026-01-31T18:41:24Z,2026-02-13T18:41:24Z,FRAUD,RESOLVED,WITHDRAWN,19.83
3018,654799,2026-03-09T05:35:39Z,,FRAUD,OPEN,,8.82
3019,335727,2026-02-06T02:02:33Z,2026-02-22T02:02:33Z,DUPLICATE,RESOLVED,CUSTOMER_WON,11.71
3020,90572,2026-01-31T14:57:31Z,2026-02-26T14:57:31Z,DUPLICATE,RESOLVED,MERCHANT_WON,39.48
3021,612845,2026-02-28T18:03:56Z,2026-03-25T18:03:56Z,FRAUD,RESOLVED,MERCHANT_WON,62.75
3022,240933,2026-02-10T19:29:04Z,,FRAUD,UNDER_REVIEW,,46.89
3023,626675,2026-04-02T23:25:38Z,2026-04-28T23:25:38Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,37.27
3024,345153,2026-02-02T06:08:45Z,2026-03-01T06:08:45Z,FRAUD,RESOLVED,CUSTOMER_WON,78.3
3025,982450,2026-04-09T23:58:06Z,,NOT_RECEIVED,UNDER_REVIEW,,33.47
3026,612301,2026-04-09T03:08:02Z,2026-05-31T03:08:02Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,33.47
3027,482381,2026-03-01T10:05:06Z,,NOT_RECEIVED,UNDER_REVIEW,,8.38
3028,66979,2026-02-02T14:41:50Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,10.87
3029,556014,2026-03-16T08:11:35Z,2026-04-22T08:11:35Z,FRAUD,RESOLVED,CUSTOMER_WON,32.46
3030,361652,2026-03-10T21:52:49Z,2026-04-04T21:52:49Z,DUPLICATE,RESOLVED,CUSTOMER_WON,70.13
3031,516345,2026-04-02T13:05:08Z,2026-05-22T13:05:08Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,14.99
3032,814187,2026-04-18T03:28:29Z,2026-06-07T03:28:29Z,FRAUD,RESOLVED,CUSTOMER_WON,8.71
