GuestId,GuestNumber,HomeCountry,Segment,AgeBand,PartySize,AccessibilityNeeds,LoyaltyTier,VisitIntent
1474,GST0001474,US,SCHOOL_TRIP,CHILD,20,NONE,HOTEL_GUEST,WATER_PARK
1475,GST0001475,US,SCHOOL_TRIP,TEEN,11,NONE,ANNUAL_PASS,RIDE_DAY
1476,GST0001476,FR,SCHOOL_TRIP,ADULT,22,NONE,HOTEL_GUEST,VACATION
1477,GST0001477,GB,THRILL_SEEKER,CHILD,2,SENSORY,NONE,EVENT_NIGHT
1478,GST0001478,US,FAMILY,CHILD,5,NONE,NONE,VACATION
1479,GST0001479,US,LOCAL_MEMBER,TEEN,3,NONE,ANNUAL_PASS,RIDE_DAY
1480,GST0001480,DE,FAMILY,CHILD,4,DIETARY,NONE,VACATION
1481,GST0001481,BR,FAMILY,SENIOR,4,SENSORY,NONE,WATER_PARK
1482,GST0001482,US,FAMILY,SENIOR,3,NONE,NONE,RIDE_DAY
1483,GST0001483,CA,LOCAL_MEMBER,TEEN,4,NONE,HOTEL_GUEST,EVENT_NIGHT
1484,GST0001484,US,VIP_TRAVELER,ADULT,4,MOBILITY,NONE,RIDE_DAY
1485,GST0001485,US,FAMILY,TEEN,5,NONE,NONE,VACATION
1486,GST0001486,MX,SCHOOL_TRIP,ADULT,23,NONE,NONE,WATER_PARK
1487,GST0001487,US,VIP_TRAVELER,ADULT,2,NONE,NONE,RIDE_DAY
1488,GST0001488,GB,FAMILY,ADULT,6,DIETARY,VIP_CLUB,WATER_PARK
1489,GST0001489,GB,SCHOOL_TRIP,ADULT,21,NONE,NONE,FAMILY_DAY
1490,GST0001490,CA,THRILL_SEEKER,SENIOR,1,NONE,NONE,FAMILY_DAY
1491,GST0001491,CA,LOCAL_MEMBER,ADULT,4,NONE,ANNUAL_PASS,FAMILY_DAY
1492,GST0001492,US,FAMILY,TEEN,3,NONE,VIP_CLUB,FAMILY_DAY
1493,GST0001493,JP,THRILL_SEEKER,TEEN,3,NONE,NONE,FAMILY_DAY
1494,GST0001494,CA,THRILL_SEEKER,ADULT,3,NONE,NONE,RIDE_DAY
1495,GST0001495,CA,THRILL_SEEKER,ADULT,1,NONE,NONE,WATER_PARK
1496,GST0001496,CA,FAMILY,ADULT,5,NONE,ANNUAL_PASS,VACATION
1497,GST0001497,US,LOCAL_MEMBER,TEEN,3,DIETARY,NONE,VACATION
1498,GST0001498,US,THRILL_SEEKER,ADULT,1,SENSORY,NONE,VACATION
1499,GST0001499,CA,LOCAL_MEMBER,ADULT,4,NONE,NONE,FAMILY_DAY
1500,GST0001500,US,TOUR_GROUP,ADULT,7,NONE,HOTEL_GUEST,FAMILY_DAY
1501,GST0001501,US,TOUR_GROUP,ADULT,5,DIETARY,NONE,WATER_PARK
1502,GST0001502,US,FAMILY,ADULT,6,HEARING,NONE,FAMILY_DAY
1503,GST0001503,JP,TOUR_GROUP,ADULT,9,SENSORY,ANNUAL_PASS,FAMILY_DAY
1504,GST0001504,US,FAMILY,TEEN,6,NONE,NONE,VACATION
1505,GST0001505,US,TOUR_GROUP,CHILD,4,NONE,NONE,EVENT_NIGHT
1506,GST0001506,CA,VIP_TRAVELER,ADULT,2,NONE,ANNUAL_PASS,VACATION
1507,GST0001507,CA,LOCAL_MEMBER,TEEN,4,MOBILITY,ANNUAL_PASS,EVENT_NIGHT
1508,GST0001508,US,LOCAL_MEMBER,ADULT,1,DIETARY,NONE,VACATION
1509,GST0001509,US,FAMILY,ADULT,4,NONE,VIP_CLUB,FAMILY_DAY
1510,GST0001510,US,FAMILY,ADULT,4,NONE,NONE,RIDE_DAY
1511,GST0001511,US,FAMILY,ADULT,2,NONE,NONE,WATER_PARK
1512,GST0001512,CA,TOUR_GROUP,SENIOR,11,NONE,NONE,WATER_PARK
1513,GST0001513,US,VIP_TRAVELER,TEEN,3,NONE,ANNUAL_PASS,RIDE_DAY
1514,GST0001514,CA,TOUR_GROUP,TEEN,9,NONE,NONE,FAMILY_DAY
1515,GST0001515,US,TOUR_GROUP,SENIOR,7,NONE,NONE,WATER_PARK
1516,GST0001516,US,FAMILY,ADULT,5,NONE,NONE,VACATION
1517,GST0001517,US,SCHOOL_TRIP,TEEN,10,NONE,ANNUAL_PASS,WATER_PARK
1518,GST0001518,US,VIP_TRAVELER,TEEN,4,NONE,ANNUAL_PASS,WATER_PARK
1519,GST0001519,US,TOUR_GROUP,CHILD,12,NONE,ANNUAL_PASS,RIDE_DAY
1520,GST0001520,US,FAMILY,TEEN,3,NONE,VIP_CLUB,RIDE_DAY
1521,GST0001521,US,THRILL_SEEKER,ADULT,1,NONE,NONE,WATER_PARK
1522,GST0001522,US,THRILL_SEEKER,ADULT,3,DIETARY,NONE,VACATION
1523,GST0001523,US,TOUR_GROUP,ADULT,9,NONE,VIP_CLUB,VACATION
1524,GST0001524,US,VIP_TRAVELER,TEEN,1,NONE,ANNUAL_PASS,VACATION
1525,GST0001525,CA,LOCAL_MEMBER,CHILD,3,NONE,NONE,FAMILY_DAY
1526,GST0001526,DE,THRILL_SEEKER,ADULT,2,NONE,ANNUAL_PASS,EVENT_NIGHT
1527,GST0001527,US,THRILL_SEEKER,ADULT,3,NONE,ANNUAL_PASS,RIDE_DAY
1528,GST0001528,US,LOCAL_MEMBER,CHILD,4,NONE,HOTEL_GUEST,VACATION
1529,GST0001529,US,TOUR_GROUP,TEEN,8,NONE,NONE,WATER_PARK
1530,GST0001530,JP,VIP_TRAVELER,TEEN,1,NONE,NONE,VACATION
1531,GST0001531,US,LOCAL_MEMBER,CHILD,3,NONE,NONE,VACATION
1532,GST0001532,US,THRILL_SEEKER,ADULT,1,NONE,NONE,RIDE_DAY
1533,GST0001533,AE,FAMILY,CHILD,6,NONE,ANNUAL_PASS,FAMILY_DAY
1534,GST0001534,GB,THRILL_SEEKER,ADULT,3,NONE,NONE,VACATION
1535,GST0001535,US,THRILL_SEEKER,ADULT,1,NONE,NONE,VACATION
1536,GST0001536,AE,LOCAL_MEMBER,ADULT,3,NONE,ANNUAL_PASS,FAMILY_DAY
1537,GST0001537,US,LOCAL_MEMBER,TEEN,2,NONE,NONE,VACATION
1538,GST0001538,MX,FAMILY,ADULT,4,NONE,NONE,VACATION
1539,GST0001539,AE,LOCAL_MEMBER,TEEN,2,NONE,HOTEL_GUEST,RIDE_DAY
1540,GST0001540,US,SCHOOL_TRIP,ADULT,24,DIETARY,NONE,FAMILY_DAY
1541,GST0001541,US,SCHOOL_TRIP,ADULT,24,NONE,NONE,FAMILY_DAY
1542,GST0001542,GB,FAMILY,CHILD,5,NONE,NONE,VACATION
1543,GST0001543,FR,FAMILY,TEEN,6,NONE,HOTEL_GUEST,RIDE_DAY
1544,GST0001544,JP,THRILL_SEEKER,ADULT,2,NONE,NONE,FAMILY_DAY
1545,GST0001545,US,THRILL_SEEKER,ADULT,2,NONE,HOTEL_GUEST,WATER_PARK
1546,GST0001546,CA,FAMILY,ADULT,1,NONE,VIP_CLUB,FAMILY_DAY
1547,GST0001547,US,FAMILY,CHILD,6,NONE,NONE,FAMILY_DAY
1548,GST0001548,DE,FAMILY,ADULT,5,MOBILITY,NONE,WATER_PARK
1549,GST0001549,US,FAMILY,SENIOR,1,NONE,NONE,WATER_PARK
1550,GST0001550,US,VIP_TRAVELER,ADULT,3,NONE,ANNUAL_PASS,RIDE_DAY
1551,GST0001551,US,SCHOOL_TRIP,ADULT,18,NONE,NONE,FAMILY_DAY
1552,GST0001552,US,FAMILY,ADULT,5,NONE,HOTEL_GUEST,VACATION
1553,GST0001553,US,THRILL_SEEKER,ADULT,1,NONE,NONE,FAMILY_DAY
1554,GST0001554,US,THRILL_SEEKER,ADULT,3,NONE,HOTEL_GUEST,RIDE_DAY
1555,GST0001555,US,TOUR_GROUP,ADULT,9,NONE,NONE,RIDE_DAY
1556,GST0001556,US,LOCAL_MEMBER,ADULT,1,NONE,NONE,RIDE_DAY
1557,GST0001557,US,THRILL_SEEKER,CHILD,1,NONE,NONE,RIDE_DAY
1558,GST0001558,MX,LOCAL_MEMBER,TEEN,3,NONE,HOTEL_GUEST,FAMILY_DAY
1559,GST0001559,US,THRILL_SEEKER,ADULT,2,HEARING,HOTEL_GUEST,VACATION
1560,GST0001560,US,FAMILY,ADULT,6,NONE,NONE,WATER_PARK
1561,GST0001561,US,TOUR_GROUP,CHILD,9,NONE,NONE,EVENT_NIGHT
1562,GST0001562,US,LOCAL_MEMBER,CHILD,1,NONE,NONE,VACATION
1563,GST0001563,MX,VIP_TRAVELER,CHILD,4,NONE,NONE,VACATION
1564,GST0001564,BR,FAMILY,ADULT,1,NONE,NONE,RIDE_DAY
1565,GST0001565,US,THRILL_SEEKER,SENIOR,1,NONE,NONE,WATER_PARK
1566,GST0001566,US,TOUR_GROUP,CHILD,4,NONE,NONE,RIDE_DAY
1567,GST0001567,CA,FAMILY,SENIOR,6,NONE,NONE,RIDE_DAY
1568,GST0001568,GB,SCHOOL_TRIP,TEEN,17,NONE,ANNUAL_PASS,RIDE_DAY
1569,GST0001569,MX,FAMILY,TEEN,6,NONE,NONE,FAMILY_DAY
1570,GST0001570,CA,VIP_TRAVELER,TEEN,1,DIETARY,NONE,VACATION
1571,GST0001571,US,SCHOOL_TRIP,ADULT,19,NONE,NONE,EVENT_NIGHT
1572,GST0001572,MX,FAMILY,ADULT,2,NONE,NONE,FAMILY_DAY
1573,GST0001573,US,LOCAL_MEMBER,CHILD,3,NONE,ANNUAL_PASS,VACATION
1574,GST0001574,MX,TOUR_GROUP,SENIOR,8,NONE,NONE,VACATION
1575,GST0001575,GB,LOCAL_MEMBER,SENIOR,4,NONE,NONE,RIDE_DAY
1576,GST0001576,MX,VIP_TRAVELER,TEEN,3,NONE,NONE,WATER_PARK
1577,GST0001577,US,VIP_TRAVELER,CHILD,2,DIETARY,NONE,VACATION
1578,GST0001578,US,THRILL_SEEKER,ADULT,2,NONE,NONE,WATER_PARK
1579,GST0001579,US,FAMILY,ADULT,5,SENSORY,HOTEL_GUEST,VACATION
1580,GST0001580,US,THRILL_SEEKER,ADULT,1,NONE,NONE,FAMILY_DAY
1581,GST0001581,US,SCHOOL_TRIP,CHILD,23,NONE,NONE,FAMILY_DAY
1582,GST0001582,CA,THRILL_SEEKER,ADULT,2,MOBILITY,VIP_CLUB,FAMILY_DAY
1583,GST0001583,US,FAMILY,TEEN,6,NONE,NONE,WATER_PARK
1584,GST0001584,CA,FAMILY,ADULT,2,NONE,NONE,RIDE_DAY
1585,GST0001585,CA,SCHOOL_TRIP,ADULT,14,NONE,ANNUAL_PASS,RIDE_DAY
1586,GST0001586,JP,SCHOOL_TRIP,ADULT,15,NONE,NONE,RIDE_DAY
1587,GST0001587,US,SCHOOL_TRIP,ADULT,12,NONE,ANNUAL_PASS,FAMILY_DAY
1588,GST0001588,JP,FAMILY,SENIOR,1,NONE,NONE,EVENT_NIGHT
1589,GST0001589,US,LOCAL_MEMBER,CHILD,2,MOBILITY,NONE,WATER_PARK
1590,GST0001590,US,TOUR_GROUP,CHILD,5,NONE,NONE,VACATION
1591,GST0001591,CA,FAMILY,SENIOR,6,NONE,NONE,VACATION
1592,GST0001592,JP,THRILL_SEEKER,ADULT,1,NONE,NONE,RIDE_DAY
1593,GST0001593,BR,TOUR_GROUP,CHILD,8,NONE,NONE,RIDE_DAY
1594,GST0001594,US,LOCAL_MEMBER,TEEN,2,NONE,NONE,FAMILY_DAY
1595,GST0001595,US,LOCAL_MEMBER,ADULT,4,NONE,ANNUAL_PASS,FAMILY_DAY
1596,GST0001596,US,THRILL_SEEKER,CHILD,3,NONE,NONE,EVENT_NIGHT
1597,GST0001597,DE,FAMILY,ADULT,1,NONE,NONE,FAMILY_DAY
1598,GST0001598,US,FAMILY,ADULT,6,DIETARY,NONE,FAMILY_DAY
1599,GST0001599,US,FAMILY,ADULT,4,NONE,NONE,VACATION
1600,GST0001600,MX,THRILL_SEEKER,ADULT,2,NONE,HOTEL_GUEST,FAMILY_DAY
1601,GST0001601,US,FAMILY,SENIOR,3,NONE,VIP_CLUB,RIDE_DAY
1602,GST0001602,US,FAMILY,ADULT,1,NONE,NONE,FAMILY_DAY
1603,GST0001603,US,LOCAL_MEMBER,ADULT,4,HEARING,ANNUAL_PASS,RIDE_DAY
1604,GST0001604,US,FAMILY,CHILD,6,DIETARY,HOTEL_GUEST,FAMILY_DAY
1605,GST0001605,CA,THRILL_SEEKER,CHILD,2,DIETARY,HOTEL_GUEST,FAMILY_DAY
1606,GST0001606,US,SCHOOL_TRIP,ADULT,12,NONE,NONE,RIDE_DAY
1607,GST0001607,US,FAMILY,SENIOR,2,NONE,NONE,VACATION
1608,GST0001608,US,THRILL_SEEKER,TEEN,3,NONE,NONE,RIDE_DAY
1609,GST0001609,CA,THRILL_SEEKER,ADULT,2,NONE,NONE,VACATION
1610,GST0001610,US,THRILL_SEEKER,TEEN,3,NONE,NONE,VACATION
1611,GST0001611,US,FAMILY,ADULT,1,MOBILITY,NONE,RIDE_DAY
1612,GST0001612,CA,LOCAL_MEMBER,TEEN,4,NONE,NONE,RIDE_DAY
1613,GST0001613,US,FAMILY,ADULT,6,NONE,NONE,EVENT_NIGHT
1614,GST0001614,JP,FAMILY,TEEN,4,NONE,NONE,RIDE_DAY
1615,GST0001615,GB,FAMILY,ADULT,1,NONE,VIP_CLUB,EVENT_NIGHT
1616,GST0001616,US,FAMILY,TEEN,2,NONE,NONE,FAMILY_DAY
1617,GST0001617,AE,FAMILY,CHILD,6,NONE,VIP_CLUB,RIDE_DAY
1618,GST0001618,FR,FAMILY,SENIOR,6,NONE,ANNUAL_PASS,WATER_PARK
1619,GST0001619,US,THRILL_SEEKER,ADULT,3,NONE,NONE,RIDE_DAY
1620,GST0001620,CA,SCHOOL_TRIP,ADULT,24,NONE,NONE,FAMILY_DAY
1621,GST0001621,US,FAMILY,ADULT,1,NONE,VIP_CLUB,FAMILY_DAY
1622,GST0001622,CA,THRILL_SEEKER,ADULT,3,NONE,NONE,VACATION
1623,GST0001623,US,FAMILY,ADULT,1,MOBILITY,NONE,FAMILY_DAY
1624,GST0001624,DE,FAMILY,ADULT,3,NONE,NONE,RIDE_DAY
1625,GST0001625,CA,FAMILY,ADULT,3,NONE,HOTEL_GUEST,VACATION
1626,GST0001626,US,TOUR_GROUP,ADULT,5,NONE,NONE,VACATION
1627,GST0001627,US,THRILL_SEEKER,ADULT,2,NONE,ANNUAL_PASS,RIDE_DAY
1628,GST0001628,US,THRILL_SEEKER,TEEN,1,NONE,NONE,RIDE_DAY
1629,GST0001629,MX,LOCAL_MEMBER,ADULT,4,NONE,NONE,RIDE_DAY
1630,GST0001630,CA,TOUR_GROUP,CHILD,6,NONE,ANNUAL_PASS,RIDE_DAY
1631,GST0001631,CA,THRILL_SEEKER,ADULT,1,DIETARY,ANNUAL_PASS,RIDE_DAY
1632,GST0001632,GB,FAMILY,ADULT,5,MOBILITY,NONE,RIDE_DAY
1633,GST0001633,CA,TOUR_GROUP,ADULT,6,NONE,VIP_CLUB,VACATION
1634,GST0001634,GB,FAMILY,ADULT,6,DIETARY,ANNUAL_PASS,VACATION
1635,GST0001635,US,FAMILY,TEEN,3,DIETARY,NONE,RIDE_DAY
1636,GST0001636,US,LOCAL_MEMBER,ADULT,1,DIETARY,NONE,VACATION
1637,GST0001637,CA,THRILL_SEEKER,ADULT,1,NONE,VIP_CLUB,FAMILY_DAY
1638,GST0001638,MX,SCHOOL_TRIP,TEEN,17,DIETARY,NONE,FAMILY_DAY
1639,GST0001639,CA,FAMILY,ADULT,3,NONE,ANNUAL_PASS,RIDE_DAY
1640,GST0001640,CA,TOUR_GROUP,TEEN,7,NONE,NONE,RIDE_DAY
1641,GST0001641,US,VIP_TRAVELER,ADULT,3,NONE,NONE,FAMILY_DAY
1642,GST0001642,US,FAMILY,TEEN,1,NONE,NONE,RIDE_DAY
1643,GST0001643,US,THRILL_SEEKER,ADULT,1,DIETARY,HOTEL_GUEST,VACATION
1644,GST0001644,US,FAMILY,CHILD,3,NONE,ANNUAL_PASS,WATER_PARK
1645,GST0001645,US,TOUR_GROUP,CHILD,7,NONE,HOTEL_GUEST,VACATION
1646,GST0001646,JP,THRILL_SEEKER,ADULT,1,DIETARY,NONE,FAMILY_DAY
1647,GST0001647,GB,LOCAL_MEMBER,ADULT,4,NONE,NONE,RIDE_DAY
1648,GST0001648,US,THRILL_SEEKER,ADULT,3,NONE,HOTEL_GUEST,VACATION
1649,GST0001649,US,FAMILY,TEEN,5,NONE,ANNUAL_PASS,RIDE_DAY
1650,GST0001650,CA,FAMILY,SENIOR,1,NONE,NONE,FAMILY_DAY
1651,GST0001651,US,TOUR_GROUP,ADULT,11,NONE,HOTEL_GUEST,VACATION
1652,GST0001652,US,VIP_TRAVELER,TEEN,3,HEARING,ANNUAL_PASS,RIDE_DAY
1653,GST0001653,US,THRILL_SEEKER,ADULT,1,NONE,NONE,EVENT_NIGHT
1654,GST0001654,MX,TOUR_GROUP,CHILD,8,HEARING,ANNUAL_PASS,VACATION
1655,GST0001655,MX,TOUR_GROUP,ADULT,6,NONE,NONE,EVENT_NIGHT
1656,GST0001656,MX,FAMILY,SENIOR,5,NONE,NONE,VACATION
1657,GST0001657,US,THRILL_SEEKER,ADULT,1,NONE,VIP_CLUB,WATER_PARK
1658,GST0001658,US,FAMILY,SENIOR,4,NONE,NONE,RIDE_DAY
1659,GST0001659,BR,THRILL_SEEKER,ADULT,2,NONE,NONE,RIDE_DAY
1660,GST0001660,US,VIP_TRAVELER,ADULT,4,NONE,NONE,RIDE_DAY
1661,GST0001661,US,THRILL_SEEKER,CHILD,2,NONE,NONE,EVENT_NIGHT
1662,GST0001662,BR,TOUR_GROUP,ADULT,4,NONE,HOTEL_GUEST,FAMILY_DAY
1663,GST0001663,BR,VIP_TRAVELER,ADULT,4,NONE,NONE,VACATION
1664,GST0001664,GB,LOCAL_MEMBER,ADULT,1,NONE,NONE,FAMILY_DAY
1665,GST0001665,US,THRILL_SEEKER,CHILD,3,NONE,NONE,VACATION
1666,GST0001666,US,FAMILY,ADULT,5,NONE,NONE,RIDE_DAY
1667,GST0001667,CA,TOUR_GROUP,ADULT,7,NONE,ANNUAL_PASS,EVENT_NIGHT
1668,GST0001668,US,VIP_TRAVELER,ADULT,4,NONE,ANNUAL_PASS,WATER_PARK
1669,GST0001669,US,FAMILY,ADULT,1,NONE,NONE,EVENT_NIGHT
1670,GST0001670,US,FAMILY,CHILD,3,NONE,NONE,EVENT_NIGHT
1671,GST0001671,MX,SCHOOL_TRIP,ADULT,20,DIETARY,HOTEL_GUEST,FAMILY_DAY
1672,GST0001672,US,SCHOOL_TRIP,ADULT,17,NONE,NONE,RIDE_DAY
1673,GST0001673,US,FAMILY,ADULT,1,MOBILITY,NONE,VACATION
1674,GST0001674,US,SCHOOL_TRIP,ADULT,23,NONE,NONE,WATER_PARK
1675,GST0001675,US,LOCAL_MEMBER,ADULT,4,NONE,NONE,FAMILY_DAY
1676,GST0001676,BR,FAMILY,ADULT,5,DIETARY,ANNUAL_PASS,FAMILY_DAY
1677,GST0001677,US,VIP_TRAVELER,CHILD,2,SENSORY,NONE,VACATION
1678,GST0001678,DE,FAMILY,ADULT,3,MOBILITY,NONE,RIDE_DAY
1679,GST0001679,FR,THRILL_SEEKER,CHILD,3,NONE,NONE,VACATION
1680,GST0001680,BR,FAMILY,ADULT,5,DIETARY,NONE,FAMILY_DAY
1681,GST0001681,US,FAMILY,ADULT,4,NONE,NONE,FAMILY_DAY
1682,GST0001682,US,FAMILY,ADULT,5,NONE,NONE,RIDE_DAY
1683,GST0001683,US,SCHOOL_TRIP,ADULT,19,SENSORY,NONE,VACATION
1684,GST0001684,US,VIP_TRAVELER,ADULT,1,NONE,VIP_CLUB,EVENT_NIGHT
1685,GST0001685,US,THRILL_SEEKER,SENIOR,3,NONE,HOTEL_GUEST,RIDE_DAY
1686,GST0001686,MX,SCHOOL_TRIP,ADULT,21,NONE,NONE,RIDE_DAY
1687,GST0001687,US,THRILL_SEEKER,CHILD,3,NONE,NONE,VACATION
1688,GST0001688,US,VIP_TRAVELER,ADULT,1,NONE,NONE,VACATION
1689,GST0001689,AE,THRILL_SEEKER,ADULT,1,NONE,NONE,WATER_PARK
1690,GST0001690,US,FAMILY,TEEN,3,NONE,NONE,RIDE_DAY
1691,GST0001691,BR,TOUR_GROUP,CHILD,7,NONE,ANNUAL_PASS,RIDE_DAY
1692,GST0001692,US,LOCAL_MEMBER,TEEN,1,NONE,NONE,VACATION
1693,GST0001693,US,SCHOOL_TRIP,ADULT,18,NONE,ANNUAL_PASS,RIDE_DAY
1694,GST0001694,US,LOCAL_MEMBER,ADULT,4,SENSORY,HOTEL_GUEST,VACATION
1695,GST0001695,US,THRILL_SEEKER,CHILD,1,NONE,NONE,EVENT_NIGHT
1696,GST0001696,US,SCHOOL_TRIP,ADULT,15,MOBILITY,NONE,RIDE_DAY
1697,GST0001697,MX,LOCAL_MEMBER,TEEN,4,NONE,ANNUAL_PASS,WATER_PARK
1698,GST0001698,GB,LOCAL_MEMBER,SENIOR,2,SENSORY,NONE,FAMILY_DAY
1699,GST0001699,JP,TOUR_GROUP,ADULT,4,MOBILITY,HOTEL_GUEST,FAMILY_DAY
1700,GST0001700,MX,FAMILY,ADULT,6,NONE,NONE,FAMILY_DAY
1701,GST0001701,US,FAMILY,TEEN,5,MOBILITY,NONE,RIDE_DAY
1702,GST0001702,BR,THRILL_SEEKER,ADULT,3,NONE,HOTEL_GUEST,EVENT_NIGHT
1703,GST0001703,US,LOCAL_MEMBER,ADULT,1,NONE,ANNUAL_PASS,EVENT_NIGHT
1704,GST0001704,US,FAMILY,TEEN,1,NONE,NONE,WATER_PARK
1705,GST0001705,US,TOUR_GROUP,ADULT,12,NONE,NONE,RIDE_DAY
1706,GST0001706,FR,TOUR_GROUP,ADULT,5,NONE,HOTEL_GUEST,FAMILY_DAY
1707,GST0001707,US,LOCAL_MEMBER,ADULT,2,NONE,NONE,FAMILY_DAY
1708,GST0001708,US,LOCAL_MEMBER,CHILD,2,NONE,ANNUAL_PASS,RIDE_DAY
1709,GST0001709,US,FAMILY,TEEN,6,NONE,HOTEL_GUEST,VACATION
1710,GST0001710,MX,FAMILY,SENIOR,5,NONE,NONE,FAMILY_DAY
1711,GST0001711,US,SCHOOL_TRIP,ADULT,23,NONE,NONE,VACATION
1712,GST0001712,US,FAMILY,SENIOR,2,DIETARY,HOTEL_GUEST,RIDE_DAY
1713,GST0001713,US,FAMILY,TEEN,4,NONE,HOTEL_GUEST,RIDE_DAY
1714,GST0001714,BR,THRILL_SEEKER,CHILD,3,NONE,ANNUAL_PASS,VACATION
1715,GST0001715,US,SCHOOL_TRIP,CHILD,12,NONE,ANNUAL_PASS,FAMILY_DAY
1716,GST0001716,MX,TOUR_GROUP,CHILD,7,NONE,VIP_CLUB,WATER_PARK
1717,GST0001717,MX,SCHOOL_TRIP,CHILD,14,NONE,NONE,RIDE_DAY
1718,GST0001718,CA,THRILL_SEEKER,CHILD,1,NONE,ANNUAL_PASS,RIDE_DAY
1719,GST0001719,US,FAMILY,ADULT,4,SENSORY,NONE,RIDE_DAY
1720,GST0001720,US,SCHOOL_TRIP,ADULT,12,NONE,NONE,RIDE_DAY
1721,GST0001721,US,TOUR_GROUP,ADULT,7,MOBILITY,NONE,WATER_PARK
1722,GST0001722,US,FAMILY,SENIOR,6,NONE,NONE,RIDE_DAY
1723,GST0001723,US,FAMILY,ADULT,1,NONE,NONE,VACATION
1724,GST0001724,US,FAMILY,ADULT,4,NONE,ANNUAL_PASS,VACATION
1725,GST0001725,US,THRILL_SEEKER,CHILD,2,NONE,NONE,RIDE_DAY
1726,GST0001726,US,LOCAL_MEMBER,CHILD,4,NONE,NONE,EVENT_NIGHT
1727,GST0001727,US,FAMILY,ADULT,5,MOBILITY,NONE,RIDE_DAY
1728,GST0001728,US,TOUR_GROUP,ADULT,7,NONE,ANNUAL_PASS,EVENT_NIGHT
1729,GST0001729,CA,THRILL_SEEKER,CHILD,1,MOBILITY,NONE,RIDE_DAY
1730,GST0001730,BR,LOCAL_MEMBER,CHILD,3,NONE,NONE,VACATION
1731,GST0001731,US,THRILL_SEEKER,SENIOR,1,NONE,ANNUAL_PASS,RIDE_DAY
1732,GST0001732,CA,FAMILY,SENIOR,5,NONE,NONE,WATER_PARK
1733,GST0001733,BR,THRILL_SEEKER,ADULT,3,NONE,NONE,FAMILY_DAY
1734,GST0001734,US,TOUR_GROUP,CHILD,4,NONE,NONE,FAMILY_DAY
1735,GST0001735,US,FAMILY,ADULT,3,NONE,NONE,FAMILY_DAY
1736,GST0001736,GB,SCHOOL_TRIP,SENIOR,24,MOBILITY,NONE,FAMILY_DAY
1737,GST0001737,US,THRILL_SEEKER,TEEN,2,NONE,NONE,EVENT_NIGHT
1738,GST0001738,JP,LOCAL_MEMBER,ADULT,4,SENSORY,NONE,FAMILY_DAY
1739,GST0001739,US,THRILL_SEEKER,CHILD,3,NONE,NONE,FAMILY_DAY
1740,GST0001740,FR,SCHOOL_TRIP,CHILD,22,NONE,ANNUAL_PASS,FAMILY_DAY
1741,GST0001741,FR,TOUR_GROUP,ADULT,6,NONE,ANNUAL_PASS,FAMILY_DAY
1742,GST0001742,US,LOCAL_MEMBER,ADULT,1,SENSORY,ANNUAL_PASS,EVENT_NIGHT
1743,GST0001743,US,VIP_TRAVELER,SENIOR,3,NONE,HOTEL_GUEST,VACATION
1744,GST0001744,US,FAMILY,ADULT,6,DIETARY,ANNUAL_PASS,VACATION
1745,GST0001745,US,LOCAL_MEMBER,ADULT,3,NONE,NONE,VACATION
1746,GST0001746,US,SCHOOL_TRIP,CHILD,14,NONE,NONE,WATER_PARK
1747,GST0001747,US,TOUR_GROUP,ADULT,12,NONE,NONE,FAMILY_DAY
1748,GST0001748,CA,TOUR_GROUP,CHILD,6,NONE,NONE,EVENT_NIGHT
1749,GST0001749,JP,FAMILY,ADULT,3,NONE,NONE,FAMILY_DAY
1750,GST0001750,BR,SCHOOL_TRIP,ADULT,23,NONE,NONE,FAMILY_DAY
1751,GST0001751,CA,FAMILY,TEEN,3,NONE,NONE,VACATION
1752,GST0001752,MX,FAMILY,ADULT,1,NONE,HOTEL_GUEST,RIDE_DAY
1753,GST0001753,US,VIP_TRAVELER,TEEN,4,NONE,NONE,VACATION
1754,GST0001754,US,SCHOOL_TRIP,ADULT,23,NONE,ANNUAL_PASS,FAMILY_DAY
1755,GST0001755,US,FAMILY,ADULT,5,NONE,NONE,FAMILY_DAY
1756,GST0001756,US,FAMILY,CHILD,4,NONE,ANNUAL_PASS,VACATION
1757,GST0001757,US,SCHOOL_TRIP,ADULT,17,NONE,NONE,FAMILY_DAY
1758,GST0001758,JP,LOCAL_MEMBER,CHILD,2,NONE,HOTEL_GUEST,RIDE_DAY
1759,GST0001759,BR,THRILL_SEEKER,CHILD,3,MOBILITY,NONE,VACATION
1760,GST0001760,JP,VIP_TRAVELER,ADULT,3,SENSORY,NONE,FAMILY_DAY
1761,GST0001761,US,VIP_TRAVELER,ADULT,2,NONE,VIP_CLUB,WATER_PARK
1762,GST0001762,US,FAMILY,ADULT,5,NONE,HOTEL_GUEST,EVENT_NIGHT
1763,GST0001763,MX,SCHOOL_TRIP,TEEN,11,NONE,HOTEL_GUEST,RIDE_DAY
1764,GST0001764,BR,FAMILY,TEEN,2,SENSORY,NONE,EVENT_NIGHT
1765,GST0001765,US,FAMILY,ADULT,3,NONE,ANNUAL_PASS,FAMILY_DAY
1766,GST0001766,MX,THRILL_SEEKER,CHILD,1,NONE,ANNUAL_PASS,EVENT_NIGHT
1767,GST0001767,US,THRILL_SEEKER,ADULT,1,MOBILITY,NONE,EVENT_NIGHT
