SalesOrderLineId,SalesOrderId,LineNumber,Customer,Product,ShipFromLocation,ShipToLocation,OrderDate,RequestedShipDate,PromisedDeliveryDate,ActualDeliveryDate,OrderedQty,AllocatedQty,ShippedQty,BackorderedQty,UnitSellPrice,Status,Channel
1079,100615,1,243,192,5,34,64,65,70,71.0,4,3,2,2,14.32,Delivered,Store
1080,100616,1,295,197,1,20,124,126,130,,1,0,0,1,6.02,Open,Store
1081,100617,1,67,70,31,35,153,157,159,,1,0,0,1,12.08,Open,Store
1082,100618,1,100,176,31,28,105,109,116,,1,0,0,1,13.07,Open,Store
1083,100619,1,272,45,32,11,24,27,34,,2,1,0,2,18.36,Open,Store
1084,100619,2,236,113,31,11,46,47,54,53.0,3,2,1,2,18.21,Delivered,Store
1085,100619,3,205,103,25,16,148,152,155,,1,0,0,1,43.26,Open,Ecomm
1086,100620,1,91,51,14,22,27,30,34,35.0,4,3,2,2,9.17,Delivered,Store
1087,100620,2,279,71,30,10,124,127,130,130.0,3,2,1,2,20.75,Delivered,Store
1088,100620,3,179,132,14,8,88,92,94,,2,1,0,2,38.19,Open,Store
1089,100620,4,1,170,31,3,155,157,163,,2,0,0,2,21.86,Open,B2B
1090,100620,5,248,96,9,28,18,21,25,24.0,4,3,2,2,12.57,Delivered,Store
1091,100620,6,78,18,18,34,132,133,140,,2,1,0,2,30.29,Open,Store
1092,100620,7,34,101,23,7,41,42,43,,2,1,0,2,7.32,Open,Store
1093,100620,8,117,4,23,40,95,96,97,,2,1,0,2,8.97,Open,Store
1094,100621,1,148,131,18,24,38,39,42,41.0,3,2,1,2,10.69,Delivered,B2B
1095,100621,2,120,122,14,2,43,47,52,,2,1,0,2,4.54,Open,Store
1096,100622,1,123,61,25,13,40,42,49,,2,1,0,2,22.51,Open,Store
1097,100623,1,216,138,5,35,132,136,138,,2,1,0,2,16.0,Open,Store
1098,100623,2,164,176,14,16,116,119,120,,2,1,0,2,13.1,Open,Ecomm
1099,100624,1,243,54,14,20,42,45,47,47.0,3,2,1,2,10.4,Delivered,Store
1100,100625,1,54,129,5,11,40,44,49,,1,0,0,1,3.71,Open,Store
1101,100626,1,130,114,5,27,139,143,149,,1,0,0,1,6.3,Open,Ecomm
1102,100626,2,289,145,31,13,119,122,126,,1,0,0,1,16.87,Open,Store
1103,100626,3,41,137,18,16,53,56,63,,1,0,0,1,3.6,Cancelled,Ecomm
1104,100626,4,223,141,14,16,28,30,35,34.0,3,2,1,2,47.44,Delivered,Ecomm
1105,100626,5,241,99,5,24,162,165,169,,1,0,0,1,15.62,Open,Ecomm
1106,100627,1,195,35,31,27,76,80,85,86.0,3,2,1,2,12.43,Delivered,Ecomm
1107,100627,2,215,57,9,3,97,99,106,107.0,4,3,2,2,6.44,Delivered,Ecomm
1108,100627,3,115,56,23,16,68,72,79,,2,1,0,2,5.15,Open,Ecomm
1109,100627,4,216,27,9,37,85,88,94,,2,1,0,2,15.89,Open,Store
1110,100628,1,248,161,30,35,69,71,74,,1,0,0,1,9.89,Open,Store
1111,100628,2,265,134,14,27,131,135,137,,2,1,0,2,41.94,Open,Ecomm
1112,100629,1,113,184,31,16,78,80,85,,2,1,0,2,19.24,Open,B2B
1113,100629,2,77,90,32,16,35,38,42,45.0,4,3,2,2,19.1,Delivered,Ecomm
1114,100629,3,174,169,18,10,25,27,28,,1,0,0,1,14.7,Open,Store
1115,100629,4,208,100,14,2,49,53,57,56.0,4,2,1,3,4.78,Delivered,Store
1116,100630,1,243,194,30,36,139,141,145,,1,0,0,1,12.41,Open,Store
1117,100630,2,124,72,5,29,27,29,35,,1,0,0,1,5.85,Open,Store
1118,100630,3,152,126,25,36,90,91,94,,1,0,0,1,3.21,Open,Store
1119,100630,4,181,18,23,37,112,115,117,,1,0,0,1,30.28,Open,Store
1120,100631,1,160,180,1,27,166,170,171,,1,0,0,1,18.63,Open,Ecomm
1121,100631,2,21,52,32,13,50,53,58,,1,0,0,1,4.99,Open,Store
1122,100632,1,165,181,32,38,27,28,33,,2,1,0,2,6.63,Open,Store
1123,100632,2,291,101,32,3,166,167,169,171.0,3,2,1,2,7.99,Delivered,B2B
1124,100633,1,66,100,31,10,99,101,102,,1,0,0,1,4.38,Open,Store
1125,100634,1,117,58,32,16,152,155,157,158.0,3,2,1,2,15.49,Delivered,Ecomm
1126,100635,1,64,148,9,16,157,160,162,,1,0,0,1,24.88,Open,Ecomm
1127,100636,1,83,134,5,22,141,145,147,,2,1,0,2,41.71,Open,Store
1128,100636,2,244,88,14,7,51,54,61,60.0,3,2,1,2,36.74,Delivered,Store
1129,100637,1,200,39,23,28,135,137,143,,2,1,0,2,8.53,Open,Store
1130,100637,2,53,131,25,29,148,150,157,,1,0,0,1,11.35,Open,Store
1131,100637,3,262,110,25,11,141,145,151,,2,1,0,2,13.19,Open,Store
1132,100638,1,46,155,14,39,164,166,168,,2,1,0,2,15.54,Open,Store
1133,100639,1,245,15,1,2,109,113,120,,1,0,0,1,16.04,Open,Store
1134,100640,1,38,197,9,16,46,50,55,57.0,5,4,3,2,6.13,Delivered,Ecomm
1135,100641,1,131,53,1,22,127,131,136,,1,0,0,1,9.78,Open,Store
1136,100642,1,49,87,5,39,87,91,96,,1,0,0,1,13.79,Open,Store
1137,100643,1,293,47,31,11,155,158,164,,2,0,0,2,16.47,Open,Store
1138,100643,2,87,91,1,12,88,91,95,,3,2,1,2,11.51,PartShipped,Store
1139,100644,1,125,185,18,16,57,58,60,,2,1,0,2,22.2,Open,Ecomm
1140,100644,2,258,127,30,28,66,70,72,,1,0,0,1,21.08,Open,Store
1141,100644,3,181,47,32,35,13,16,21,,1,0,0,1,16.46,Open,Store
1142,100644,4,244,175,9,16,138,139,142,,1,0,0,1,24.74,Open,Ecomm
1143,100645,1,15,130,1,34,2,5,12,,1,0,0,1,44.59,Open,Store
1144,100646,1,76,94,31,12,87,90,91,93.0,3,2,1,2,18.62,Delivered,Store
1145,100646,2,213,187,30,38,5,6,10,13.0,3,2,1,2,5.9,Delivered,Store
1146,100646,3,46,179,30,3,59,63,67,,2,1,0,2,8.62,Open,Ecomm
1147,100647,1,58,125,5,8,55,57,61,,2,1,0,2,23.14,Open,Store
1148,100647,2,199,119,30,22,106,109,111,,1,0,0,1,92.21,Cancelled,Store
1149,100647,3,169,10,18,27,50,53,58,61.0,3,2,1,2,33.44,Delivered,B2B
1150,100647,4,160,193,32,24,45,49,55,55.0,4,3,2,2,7.9,Delivered,Ecomm
1151,100648,1,79,143,14,16,100,101,106,,3,2,1,2,6.49,PartShipped,B2B
1152,100649,1,63,62,25,27,52,55,57,59.0,5,4,3,2,8.26,Delivered,Ecomm
1153,100649,2,50,99,14,16,75,79,82,,1,0,0,1,16.93,Open,Ecomm
1154,100650,1,289,151,5,21,8,11,13,,2,1,0,2,33.36,Open,Store
1155,100651,1,241,12,23,40,164,167,174,,2,1,0,2,9.65,Open,Store
1156,100651,2,54,196,14,3,109,111,116,,2,1,0,2,10.61,Open,Ecomm
1157,100652,1,277,7,9,16,26,30,34,,1,0,0,1,8.97,Open,B2B
1158,100653,1,184,185,1,12,57,59,61,,2,1,0,2,21.22,Open,Store
1159,100654,1,268,115,9,2,104,106,109,,2,1,0,2,9.94,Open,Store
1160,100655,1,103,140,18,16,92,96,99,,2,1,0,2,34.98,Open,Ecomm
1161,100655,2,139,36,23,40,39,40,42,,1,0,0,1,9.63,Open,Store
1162,100655,3,179,37,14,3,125,128,131,,1,0,0,1,11.62,Open,Ecomm
1163,100656,1,241,78,32,37,9,13,15,,4,1,0,4,10.72,Open,Store
1164,100657,1,263,128,32,20,118,121,128,,1,0,0,1,14.69,Open,Store
1165,100657,2,102,36,14,12,26,27,28,,1,0,0,1,9.32,Open,Store
1166,100658,1,219,142,30,3,52,55,58,59.0,3,2,1,2,5.83,Delivered,Ecomm
1167,100659,1,144,102,23,38,101,104,106,107.0,4,3,2,2,34.54,Delivered,Store
1168,100660,1,15,87,5,37,66,68,73,76.0,3,2,1,2,15.02,Delivered,Store
1169,100661,1,10,31,30,16,100,103,107,,2,1,0,2,12.49,Open,Ecomm
1170,100662,1,147,120,18,11,2,5,8,11.0,3,2,1,2,4.17,Delivered,Store
1171,100663,1,7,89,18,3,28,30,33,,2,1,0,2,29.14,Open,Ecomm
1172,100663,2,115,140,9,34,36,37,40,,2,1,0,2,35.41,Open,Store
1173,100664,1,177,3,25,36,80,81,84,86.0,4,3,2,2,20.74,Delivered,Store
1174,100664,2,71,85,23,16,101,102,107,,2,1,0,2,4.25,Open,Ecomm
1175,100664,3,40,175,25,8,140,141,146,,1,0,0,1,23.75,Open,Store
1176,100665,1,185,15,9,16,4,6,11,,2,1,0,2,16.83,Open,Ecomm
1177,100666,1,280,66,32,29,63,64,69,,1,0,0,1,6.25,Open,Store
1178,100667,1,112,197,31,24,150,151,153,,3,1,0,3,6.02,Open,Ecomm
1179,100668,1,234,84,5,22,44,45,50,,1,0,0,1,4.85,Open,Store
1180,100669,1,98,190,14,16,109,112,117,,1,0,0,1,11.68,Open,B2B
1181,100670,1,250,103,9,16,19,23,30,,1,0,0,1,44.11,Open,Ecomm
1182,100671,1,88,115,23,20,22,24,26,28.0,3,2,1,2,9.35,Delivered,Store
1183,100671,2,4,180,32,16,170,172,177,177.0,3,2,1,2,20.13,Delivered,Ecomm
1184,100672,1,226,19,5,8,28,30,34,,2,1,0,2,16.85,Open,Store
1185,100673,1,154,90,23,20,8,12,17,16.0,3,2,1,2,18.95,Delivered,Store
1186,100674,1,262,52,9,24,31,33,35,,1,0,0,1,5.01,Open,Ecomm
1187,100674,2,239,114,14,29,133,137,140,141.0,4,3,2,2,5.91,Delivered,Store
1188,100675,1,227,200,32,3,61,62,67,68.0,4,3,2,2,3.59,Delivered,Ecomm
1189,100675,2,79,178,5,33,104,106,113,,1,0,0,1,30.88,Open,Store
1190,100675,3,95,172,30,10,105,106,109,,2,1,0,2,22.34,Open,Store
1191,100676,1,80,158,5,29,52,53,57,58.0,3,2,1,2,19.57,Delivered,Store
1192,100676,2,80,41,25,33,157,158,165,,1,0,0,1,14.34,Open,Store
1193,100677,1,287,106,31,13,5,7,11,,1,0,0,1,4.83,Open,Store
1194,100677,2,256,46,23,20,133,134,140,,2,1,0,2,11.75,Open,Store
1195,100678,1,219,187,18,16,79,81,86,,1,0,0,1,6.2,Open,Ecomm
1196,100679,1,186,135,1,36,151,154,161,,1,0,0,1,30.87,Open,Store
1197,100680,1,263,74,18,24,29,33,40,,1,0,0,1,13.27,Open,Ecomm
1198,100681,1,173,177,31,38,13,14,20,19.0,4,3,2,2,76.5,Delivered,Store
1199,100682,1,217,88,14,28,34,36,40,,1,0,0,1,36.98,Open,Store
1200,100682,2,91,65,14,27,5,6,12,,3,2,1,2,2.79,PartShipped,Ecomm
1201,100682,3,206,149,1,24,4,6,7,7.0,4,3,2,2,19.59,Delivered,Ecomm
1202,100683,1,43,165,18,3,29,32,37,40.0,3,2,1,2,20.8,Delivered,Ecomm
1203,100683,2,227,81,25,16,22,23,29,,2,1,0,2,12.05,Open,Ecomm
1204,100683,3,274,90,5,7,141,143,145,,4,1,0,4,18.35,Open,Store
1205,100683,4,78,157,18,39,60,64,65,,2,1,0,2,10.89,Open,Store
1206,100684,1,124,128,23,35,74,75,82,,1,0,0,1,13.52,Open,Store
1207,100684,2,242,164,23,38,119,123,125,,2,1,0,2,27.68,Open,Store
1208,100685,1,229,121,31,39,118,121,122,123.0,4,3,2,2,8.33,Delivered,Store
1209,100686,1,27,191,30,3,39,41,45,,3,1,0,3,19.28,Open,Ecomm
1210,100687,1,82,105,9,27,141,143,144,145.0,3,2,1,2,21.45,Delivered,Ecomm
1211,100687,2,142,106,5,12,103,106,111,,1,0,0,1,4.84,Open,Store
1212,100688,1,109,79,31,13,40,42,49,,2,1,0,2,26.06,Open,Store
1213,100689,1,94,87,30,34,54,55,60,,1,0,0,1,14.52,Open,Store
1214,100690,1,234,111,1,27,11,12,17,,1,0,0,1,12.46,Open,Ecomm
1215,100691,1,177,133,14,35,117,120,124,,2,1,0,2,13.25,Open,Store
1216,100692,1,122,136,1,40,125,127,131,,1,0,0,1,24.09,Cancelled,Store
1217,100693,1,108,199,1,38,134,136,142,,4,1,0,4,5.46,Open,Store
1218,100694,1,229,57,1,24,75,77,80,81.0,4,3,2,2,6.57,Delivered,Ecomm
1219,100694,2,224,97,5,27,151,153,159,159.0,3,2,1,2,55.47,Delivered,Ecomm
1220,100694,3,295,20,9,33,55,56,62,65.0,3,2,1,2,9.57,Delivered,Store
1221,100695,1,34,148,30,27,39,40,46,,1,0,0,1,23.36,Open,B2B
1222,100696,1,267,43,32,33,146,149,150,,2,1,0,2,19.08,Open,Store
1223,100697,1,24,87,14,38,1,5,12,,1,0,0,1,14.39,Open,Store
1224,100697,2,194,119,18,39,157,160,166,,1,0,0,1,83.86,Open,Store
1225,100697,3,4,147,14,3,166,167,173,172.0,4,3,2,2,59.9,Delivered,Ecomm
1226,100697,4,94,29,25,36,83,84,90,,2,1,0,2,3.52,Open,Store
1227,100697,5,181,70,32,27,69,70,76,,2,1,0,2,11.18,Open,Ecomm
1228,100698,1,250,58,25,7,150,152,156,,1,0,0,1,16.02,Open,Store
1229,100699,1,39,11,9,27,56,58,60,61.0,4,3,2,2,15.29,Delivered,B2B
1230,100699,2,35,175,30,27,62,63,67,,1,0,0,1,23.79,Open,Ecomm
1231,100700,1,22,115,32,13,67,70,75,,1,0,0,1,9.24,Open,Store
1232,100701,1,197,85,25,2,10,14,15,,1,0,0,1,4.26,Open,Store
1233,100702,1,167,56,1,34,81,84,88,,2,0,0,2,4.93,Open,Store
1234,100703,1,86,130,18,24,162,164,169,,1,0,0,1,43.25,Open,B2B
1235,100704,1,288,140,25,10,160,163,165,,2,1,0,2,34.15,Open,Store
1236,100705,1,33,167,25,16,95,96,98,,2,1,0,2,32.22,Open,Ecomm
1237,100706,1,72,58,30,20,143,145,146,,2,1,0,2,16.03,Open,Store
1238,100707,1,130,59,5,22,19,22,28,,1,0,0,1,4.25,Open,Store
1239,100708,1,277,142,32,10,23,24,25,,1,0,0,1,5.64,Open,Store
1240,100709,1,96,146,23,12,89,91,93,,1,0,0,1,9.67,Open,Store
1241,100710,1,167,148,30,24,76,77,84,,1,0,0,1,25.34,Open,Ecomm
1242,100711,1,155,24,5,22,76,77,84,,1,0,0,1,18.56,Open,Store
1243,100712,1,34,126,32,3,130,134,140,,1,0,0,1,3.04,Open,Ecomm
1244,100712,2,258,5,23,28,145,148,150,,1,0,0,1,28.41,Open,Store
1245,100713,1,241,7,30,16,55,58,59,60.0,3,2,1,2,9.32,Delivered,Ecomm
1246,100714,1,244,170,14,13,123,125,127,,2,1,0,2,22.25,Open,Store
1247,100714,2,273,60,1,7,21,24,31,,1,0,0,1,25.6,Open,Store
1248,100715,1,240,145,23,11,64,65,72,,1,0,0,1,16.85,Open,Store
1249,100715,2,254,145,5,27,35,39,46,,2,1,0,2,17.42,Open,B2B
1250,100716,1,103,195,30,16,18,21,22,24.0,4,2,1,3,6.49,Delivered,Ecomm
1251,100717,1,280,59,23,3,94,96,97,,1,0,0,1,4.24,Open,Ecomm
1252,100718,1,40,62,1,16,90,92,96,99.0,3,2,1,2,8.05,Delivered,Ecomm
1253,100719,1,119,55,9,21,54,55,60,,1,0,0,1,7.87,Open,Store
1254,100719,2,192,196,30,27,152,156,158,158.0,6,3,1,5,10.86,Delivered,Ecomm
1255,100719,3,246,52,14,37,43,44,48,,2,1,0,2,5.41,Open,Store
1256,100720,1,123,7,30,16,8,11,12,,1,0,0,1,9.7,Open,Ecomm
1257,100720,2,12,188,25,39,67,71,73,,1,0,0,1,21.04,Open,Store
1258,100721,1,52,125,25,27,143,144,146,,1,0,0,1,23.94,Open,B2B
1259,100722,1,170,58,18,12,53,57,60,,5,3,1,4,15.36,PartShipped,Store
1260,100723,1,56,142,5,7,131,134,136,,1,0,0,1,6.06,Open,Store
1261,100723,2,56,150,31,20,68,72,73,,1,0,0,1,7.99,Cancelled,Store
1262,100724,1,81,104,25,28,75,77,79,,2,1,0,2,29.4,Open,Store
1263,100725,1,92,180,23,2,74,76,77,78.0,4,3,2,2,19.55,Delivered,Store
1264,100725,2,57,121,23,22,43,47,51,,2,1,0,2,8.66,Open,Store
1265,100726,1,28,107,14,37,154,156,163,,2,1,0,2,27.74,Open,Store
1266,100727,1,102,73,18,8,165,166,170,,1,0,0,1,4.97,Open,Store
1267,100728,1,279,16,32,34,92,96,98,,1,0,0,1,13.04,Open,Store
1268,100728,2,166,7,30,16,68,69,70,71.0,3,2,1,2,9.63,Delivered,Ecomm
1269,100729,1,224,52,31,24,94,98,104,,1,0,0,1,5.24,Open,Ecomm
1270,100729,2,142,47,31,28,102,105,111,,1,0,0,1,17.16,Open,Store
1271,100729,3,137,117,23,21,180,180,180,,2,1,0,2,22.9,Open,Store
1272,100730,1,7,17,32,27,63,66,68,67.0,3,2,1,2,4.55,Delivered,Ecomm
1273,100731,1,21,25,5,7,48,51,58,,2,1,0,2,24.31,Open,Store
1274,100732,1,267,29,14,33,106,109,110,109.0,3,2,1,2,3.56,Delivered,Store
1275,100733,1,287,184,1,24,113,117,120,,2,1,0,2,19.27,Open,Ecomm
1276,100734,1,252,102,31,3,102,105,106,,1,0,0,1,36.03,Open,B2B
1277,100734,2,286,153,30,40,6,10,16,16.0,4,3,2,2,19.42,Delivered,Store
1278,100734,3,214,178,25,16,104,105,110,,1,0,0,1,33.97,Open,Ecomm
1279,100735,1,192,138,23,33,160,161,163,,1,0,0,1,16.94,Open,Store
1280,100735,2,92,160,25,34,152,154,156,,2,1,0,2,7.58,Open,Store
1281,100736,1,183,66,1,27,15,18,21,,1,0,0,1,6.53,Open,B2B
1282,100737,1,52,98,1,28,25,28,33,35.0,3,2,1,2,6.85,Delivered,Store
1283,100737,2,158,121,14,27,105,109,115,,1,0,0,1,7.83,Open,B2B
1284,100738,1,115,157,9,7,179,180,180,,1,0,0,1,11.24,Open,Store
1285,100738,2,8,65,1,13,55,59,62,,2,1,0,2,2.91,Open,Store
1286,100738,3,104,19,32,8,136,140,146,146.0,4,3,2,2,17.1,Delivered,Store
1287,100739,1,46,176,32,3,44,48,54,,2,1,0,2,13.54,Open,Ecomm
1288,100740,1,278,91,1,24,20,22,23,,1,0,0,1,10.38,Open,Ecomm
1289,100740,2,128,62,5,3,71,73,80,,1,0,0,1,8.23,Open,Ecomm
1290,100740,3,18,66,25,24,157,161,162,,3,1,0,3,6.19,Open,Ecomm
1291,100740,4,67,29,25,24,8,11,12,,2,1,0,2,3.68,Open,Ecomm
1292,100741,1,77,65,32,7,122,126,133,133.0,9,6,5,4,2.85,Delivered,Store
1293,100742,1,173,86,32,16,72,73,78,,1,0,0,1,11.41,Open,B2B
1294,100743,1,195,159,5,28,49,51,54,,4,3,2,2,9.07,PartShipped,Store
1295,100743,2,256,19,14,12,65,69,75,,4,3,2,2,16.96,PartShipped,Store
1296,100743,3,198,127,18,21,78,80,82,,1,0,0,1,21.03,Open,Store
1297,100744,1,113,9,31,11,141,145,146,147.0,4,3,2,2,7.28,Delivered,Store
1298,100745,1,294,98,32,27,81,82,88,91.0,4,3,2,2,6.98,Delivered,Ecomm
1299,100746,1,259,52,14,24,81,82,89,,2,1,0,2,5.42,Open,Ecomm
1300,100747,1,169,175,31,36,70,73,75,,1,0,0,1,25.03,Open,Store
1301,100748,1,292,125,5,24,136,139,142,,1,0,0,1,23.98,Open,Ecomm
1302,100749,1,5,30,9,27,57,59,60,,1,0,0,1,38.85,Open,B2B
1303,100750,1,209,127,31,10,3,5,7,7.0,4,2,1,3,20.68,Delivered,Store
1304,100751,1,118,85,1,37,154,156,162,165.0,3,2,1,2,4.27,Delivered,Store
1305,100751,2,80,120,23,24,88,92,97,96.0,3,2,1,2,4.46,Delivered,Ecomm
1306,100751,3,184,1,14,35,71,72,78,,1,0,0,1,16.92,Open,Store
1307,100752,1,231,89,23,2,134,135,141,,1,0,0,1,29.71,Open,Store
1308,100753,1,263,137,14,24,167,170,174,,1,0,0,1,3.58,Open,Ecomm
1309,100753,2,239,130,14,39,149,152,157,,2,1,0,2,39.75,Open,Store
1310,100753,3,192,43,9,10,33,36,42,,1,0,0,1,18.65,Open,Store
1311,100754,1,90,38,31,3,56,58,64,65.0,3,2,1,2,12.31,Delivered,Ecomm
1312,100754,2,60,156,23,3,178,180,180,,1,0,0,1,25.45,Open,Ecomm
1313,100754,3,75,86,30,8,11,12,16,,1,0,0,1,11.15,Open,Store
1314,100755,1,270,157,14,36,96,99,105,,2,1,0,2,10.85,Open,Store
1315,100755,2,241,114,18,33,48,50,57,,1,0,0,1,5.83,Open,Store
1316,100755,3,160,151,14,34,23,25,30,30.0,3,2,1,2,34.72,Delivered,Store
1317,100756,1,129,135,9,2,179,180,180,,2,1,0,2,28.85,Open,Store
1318,100757,1,26,66,5,24,90,93,100,100.0,3,2,1,2,5.89,Delivered,Ecomm
1319,100757,2,12,4,14,16,173,174,177,,1,0,0,1,9.47,Open,B2B
1320,100758,1,267,149,5,7,53,55,56,59.0,3,2,1,2,21.21,Delivered,Store
1321,100759,1,105,96,1,29,118,120,124,125.0,3,2,1,2,11.96,Delivered,Store
1322,100759,2,12,5,5,16,38,41,47,49.0,3,2,1,2,28.53,Delivered,B2B
1323,100760,1,139,41,32,35,33,37,42,,1,0,0,1,13.13,Open,Store
1324,100760,2,33,141,31,38,60,62,64,,2,1,0,2,46.57,Open,Store
1325,100760,3,246,139,14,16,44,48,50,,1,0,0,1,10.86,Open,Ecomm
1326,100760,4,274,28,30,34,117,121,125,,2,1,0,2,19.62,Open,Store
1327,100761,1,100,47,14,35,120,123,127,,1,0,0,1,16.79,Open,Store
1328,100761,2,285,78,25,8,136,137,140,141.0,4,3,2,2,10.97,Delivered,Store
1329,100761,3,72,9,14,35,12,16,18,19.0,4,3,2,2,7.75,Delivered,Store
1330,100762,1,128,54,1,8,71,72,77,,2,1,0,2,9.93,Open,Store
1331,100762,2,15,89,32,16,87,91,96,,2,1,0,2,31.98,Open,Ecomm
1332,100763,1,142,191,23,33,60,62,66,65.0,3,2,1,2,20.1,Delivered,Store
1333,100763,2,137,45,9,37,27,28,35,,2,1,0,2,19.75,Open,Store
1334,100763,3,194,32,32,27,175,179,180,,1,0,0,1,18.4,Open,B2B
1335,100763,4,61,86,1,2,64,65,67,,1,0,0,1,11.49,Open,Store
1336,100764,1,262,177,5,27,155,159,166,169.0,4,3,1,3,71.36,Delivered,Ecomm
1337,100764,2,265,36,32,24,27,29,30,33.0,6,5,4,2,9.42,Delivered,B2B
1338,100764,3,142,57,5,39,74,78,81,,3,2,1,2,6.87,PartShipped,Store
1339,100765,1,194,8,14,16,62,63,70,,1,0,0,1,15.08,Open,Ecomm
1340,100765,2,17,146,18,29,65,68,74,,1,0,0,1,9.42,Open,Store
1341,100766,1,6,106,18,35,47,50,53,,3,1,0,3,4.91,Open,Store
1342,100767,1,119,70,30,29,2,5,11,,1,0,0,1,12.05,Open,Store
1343,100768,1,144,112,9,40,81,85,91,,1,0,0,1,13.03,Open,Store
1344,100769,1,162,146,25,35,126,129,135,,1,0,0,1,9.65,Open,Store
1345,100770,1,236,173,25,24,24,28,35,,1,0,0,1,8.38,Open,Ecomm
1346,100770,2,1,109,30,3,5,9,10,,1,0,0,1,12.0,Open,Ecomm
1347,100770,3,56,43,1,38,77,78,84,83.0,4,2,1,3,18.75,Delivered,Store
1348,100771,1,101,62,30,3,76,79,86,,2,1,0,2,7.98,Open,Ecomm
1349,100772,1,260,152,18,3,48,50,51,50.0,6,3,2,4,29.88,Delivered,Ecomm
1350,100772,2,69,123,32,24,67,69,76,,1,0,0,1,6.73,Open,Ecomm
1351,100773,1,221,63,18,27,3,7,10,,2,1,0,2,11.34,Open,B2B
1352,100774,1,269,176,30,10,60,61,64,,1,0,0,1,13.12,Open,Store
1353,100774,2,220,6,14,16,53,57,64,,1,0,0,1,26.65,Open,Ecomm
1354,100774,3,271,190,25,3,146,148,154,,1,0,0,1,12.18,Open,Ecomm
1355,100775,1,139,134,23,24,134,136,138,,1,0,0,1,41.66,Open,Ecomm
1356,100775,2,253,26,5,24,39,43,44,,1,0,0,1,4.11,Open,Ecomm
1357,100776,1,299,53,25,39,45,47,50,,1,0,0,1,10.14,Cancelled,Store
1358,100776,2,111,3,25,24,138,140,145,,3,1,0,3,20.18,Open,Ecomm
1359,100777,1,226,127,9,27,160,164,167,,2,1,0,2,21.27,Open,Ecomm
1360,100778,1,274,138,25,24,152,156,160,,1,0,0,1,16.45,Open,Ecomm
1361,100779,1,273,54,32,2,121,124,129,,1,0,0,1,10.23,Open,Store
1362,100780,1,279,150,5,16,88,91,98,98.0,3,2,1,2,7.7,Delivered,B2B
1363,100781,1,76,170,32,36,119,122,125,,2,1,0,2,20.55,Open,Store
1364,100782,1,137,108,1,27,119,120,127,,1,0,0,1,15.64,Open,Ecomm
1365,100783,1,189,74,25,2,34,36,41,,2,1,0,2,12.92,Open,Store
1366,100783,2,159,64,14,27,14,18,21,,1,0,0,1,10.25,Open,Ecomm
1367,100783,3,247,167,30,3,124,126,129,,1,0,0,1,33.22,Open,Ecomm
1368,100784,1,273,55,5,3,55,59,65,,2,1,0,2,7.36,Open,B2B
1369,100784,2,100,146,9,24,145,148,153,155.0,3,2,1,2,10.03,Delivered,B2B
1370,100785,1,199,192,30,8,139,143,150,,3,2,1,2,15.19,PartShipped,Store
1371,100786,1,227,136,23,27,132,136,140,,1,0,0,1,23.91,Open,B2B
1372,100787,1,112,141,1,2,87,88,95,,3,2,1,2,49.33,PartShipped,Store
1373,100787,2,178,90,31,40,92,95,98,100.0,4,3,2,2,18.39,Delivered,Store
1374,100787,3,29,98,9,16,169,171,172,,1,0,0,1,6.47,Open,Ecomm
1375,100788,1,68,5,9,28,60,61,66,,2,1,0,2,28.05,Open,Store
1376,100789,1,136,30,31,16,25,27,32,34.0,3,2,1,2,39.83,Delivered,B2B
1377,100789,2,84,80,23,40,145,148,151,151.0,4,3,2,2,5.32,Delivered,Store
1378,100789,3,37,151,32,3,67,68,72,73.0,4,3,2,2,36.24,Delivered,Ecomm
1379,100790,1,197,133,23,24,54,57,62,,1,0,0,1,13.03,Open,B2B
1380,100791,1,55,135,32,27,146,148,153,156.0,4,3,2,2,29.39,Delivered,Ecomm
1381,100791,2,2,62,9,3,170,174,179,,2,1,0,2,7.85,Open,Ecomm
1382,100792,1,42,118,23,16,47,51,57,57.0,3,2,1,2,13.06,Delivered,Ecomm
1383,100793,1,159,20,32,27,162,163,165,164.0,3,2,1,2,9.37,Delivered,Ecomm
1384,100794,1,158,97,18,38,153,157,159,,3,2,1,2,53.13,PartShipped,Store
1385,100794,2,148,106,5,33,59,60,65,68.0,3,2,1,2,4.7,Delivered,Store
1386,100795,1,247,76,14,27,99,100,107,106.0,5,2,1,4,4.84,Delivered,Ecomm
1387,100795,2,141,64,23,16,53,57,59,58.0,3,2,1,2,10.25,Delivered,Ecomm
1388,100795,3,166,9,30,2,39,40,45,,4,0,0,4,7.35,Cancelled,Store
1389,100796,1,42,199,30,24,120,124,127,,2,0,0,2,5.49,Cancelled,B2B
1390,100796,2,146,158,9,37,180,180,180,,3,2,1,2,18.94,PartShipped,Store
1391,100797,1,152,131,1,27,133,136,139,139.0,4,3,2,2,10.65,Delivered,B2B
1392,100798,1,43,123,1,3,127,131,135,136.0,4,3,2,2,6.63,Delivered,Ecomm
1393,100799,1,299,35,5,16,129,133,137,136.0,6,5,4,2,12.12,Delivered,Ecomm
1394,100799,2,14,24,14,12,154,155,161,162.0,3,2,1,2,19.63,Delivered,Store
1395,100799,3,8,173,14,7,71,74,78,,2,1,0,2,8.75,Open,Store
